course_name,unique_identifier,comment
Gray Eagle Golf Club,29989-gray-eagle-golf-club,Thanks for welcoming us out to the course!
Gray Eagle Golf Club,29989-gray-eagle-golf-club,I made a tee time on Fathers Day for my wife daughter and me.
Gray Eagle Golf Club,29989-gray-eagle-golf-club,I show up 5 minutes before my tee time and prepaid. They tell me they added 3 people learning my wife and daughter are just playing a little bit. I ask instead can I just get a bucket of balls and still say no.
Gray Eagle Golf Club,29989-gray-eagle-golf-club,I spend $100 to have a nice round with my family and the course staff basically said I couldn’t do that and took my money. Will never again play here and will do my best to let other people know this type of staff behavior goes on
Gray Eagle Golf Club,29989-gray-eagle-golf-club,Construction confusion…rough was tough..back and front nine flipped..some holes need better arrows to next hole..I think once they get new club house built and do some work on course things will be better..the course has some challenge!
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"played on 6/22/23. They changed 9's this year and I like the new set up. t boxes need improvement, fairways pretty good shape, sand not in good shape, greens not bad but players need to fix divots! overall fun day with good pricing compared to other courses,"
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"One of the worst courses in Hamilton County. The layout isn’t great, they don’t take care of the course well. They overcharge for everything. Who pays $17 for a bucket of balls? $17 dollars?! well just about every other course in Hampton County is well-maintained, the owners of this course are pocketing every penny they possibly can because it’s not going back into the course maintenance. For $60 on a weekend, there’s dozens of courses in Hamilton County that is a better value. The greens are some of the worst you’ll play in Hamilton county. They have ridiculous undulations that scream “I didn’t put any thought into the design of this course at all“. The tea boxes are uneven everywhere, and look worse than a used driving range. Simply put, this course over charges, and they put no money back into it."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,Half way house not open when making the turn. Very disappointing. You need to tell customers before they arrive at the course so they can prepare. No food or drink for 4 hours is hard to handle.
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"Tee boxes not in great shape. One tee box, was laughable that tee position was on a foot slope. Obviously, I can move back some, but just a lack for detail."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"Friendly staff, good price and the course is always in great condition. One of my favorite courses in Indy."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"The course could be nice. The layout is decent but the grounds keeper doesn’t seem to have much pride in his work. Some bunkers are filled with rock. Clumps of grass on the fairway. No drinking water on the course and the halfway house was closed (temperature expected to be in the mid 90’s). Ball cleaners are either dry or full of mud. Many of the washers don’t have towels and the ones that do are shredded. Cross the dilapidated bridges at your own peril.I take no pleasure in this review because I live in Gray Eagle. The potential is there but until the grounds keeper becomes more interested in maintaining the property than being the security guard (long story) I’ll be going to Stoney Creek. It’s in much better shape, cheaper and a very friendly staff."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"Greens have vastly improved over the years and are in great conditions. Only negative was the “sand” in the traps…need to be raked in morning and real sand to replay whatever they have in them. Overall, the course is pretty darn tough and definitely worth the money. Can’t wait for the new clubhouse to be built."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,Enjoyed the course w it’s varied hole layouts. Will okay it again.
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"Great staff, always smiling. Course in good shape early, price is perfect. Even tho it’s under construction, still a great Course. Love GE"
Gray Eagle Golf Club,29989-gray-eagle-golf-club,Course was not in good shape. Tee boxes are in terrible shape. No distances marked. Cart path only made club selection challenging. I won’t be going back.
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"This is a pretty nice layout in a convenient location in Fishers. Do not walk this course. Everything is very spread out through a subdivision and the first and tenth tees are a long par 5 away from the clubhouse. The halfway house is rarely open. If you can deal with that, It's a pretty fun and challenging course. Great practice areas too."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,The course was in pretty good shape considering the lack of rain. Bunkers need some attention and new sand. Hole 16 is unfair. It could be a decent hole with some renovation. You shouldn't be blocked out by trees in the middle of the fairway. Extend the fairway or trim back that Birch(?) tree.
Gray Eagle Golf Club,29989-gray-eagle-golf-club,This course could be great if they actually invested in it. The tee boxes were terrible and the greens were hit or miss.
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"The good news is the course was in good shape. But the odd layout, lack of even a water cooler on the course on an 85 degree day (you don’t return to clubhouse between 9s so it was a slog) and a round that was 4:26 made for a rough day."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"A ranger, water cooler or beverage cart or even being told at check-in could have improved things a LOT! But alas- there are too many other and better courses to return to this one."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,Tee boxes are awful (many overrun by crabgrass and clover) and the heather is ridiculously thick for a public course of this caliber. Will not spend my money here again.
Gray Eagle Golf Club,29989-gray-eagle-golf-club,Narrow course that offers a fun round. Heavy par 5s a few short 4s but overall fun experience
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"areas of the course were so dry you would think the grass was dead. first five greens were hard as the parking lot, then others were clearly over watered as my approach shots plugged on the green and there was standing water on the fringes. then they got hard again, and then muddy to finish. the dominate vegetation in the rough is clover, and there is virtually no grass on tee boxes on some holes ( white) while other boxes were pristine Move the markers!"
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"If you’re unable to get on another course,, a good round can be found here.The staff isn’t overly friendly and the amenities are at a bare minimum but the course is in pretty gods shape"
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"The overall course was truly amazing offering different challenges of water, some narrow fairways, bunkers, and trees. The play was challenging but not overbearing. The greens played at a very nice tempo, however, the greens were beaten with pitch marks. The biggest overall experience was that every green was scarred with pitch marks all over and around the holes. The course has signs posted to “fix your pitch mark and one more” at the clubhouse, but it would almost seem no one does so."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,Course in rough shape. Greens patchy and with grass missing. Bunkers mostly unplayable.
Gray Eagle Golf Club,29989-gray-eagle-golf-club,Staff seems unhappy to be there. Very Melancholy Environment. Plenty of other options for the prices they ask for during weekend play in my opinion.
Gray Eagle Golf Club,29989-gray-eagle-golf-club,Long time Fishers resident and I’ll likely play anywhere else unless shown that some care is being given to this course and to the personnel to represent it.
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"Overall it’s what I expected from Gray Eagle but not enough to us today their weekend rates for the course to be in as rough of shape as it was. Greens were missing grass in patches. Bunkers submerged in water, no drainage in places. I only booked and was able to get on for under $30 which is about what this course should go for. Staffing is likely an issue so this review may not be the case under ideal staffing conditions."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,This is one of my favorite golf courses in the Fisher’s area
Gray Eagle Golf Club,29989-gray-eagle-golf-club,The tee boxes are quite rough and the greens could use some love but the price is right and everyone is nice.
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"Course is a very well maintained course considering it’s public and sees a lot of action. Greens were 8/10 condition overall, no major issues at all besides a line of dead grass on green #2 that I can remember."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"Offers some fun, challenging holes for all handicaps with a good amount of water/bunker hazards and OB in play on most holes."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"Massive club house with indoor driving range bays, putting lesson area, and a large room for club fitting/customizations.Outdoor driving range from mats and grass paired with 2 large chipping greens and a unique putting green for practice."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,Highly recommend for anyone in the area!
Gray Eagle Golf Club,29989-gray-eagle-golf-club,Best course I have played since moving to Indianapolis.Staff were very nice also.I will be back
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"Every golfer meet at other courses mention that Gray Eagle is overpriced, especially for the condition it's been in for several years. I really tried to give it a chance and played here a dozen times in the last two years. I enjoy the course layout as a good mix between fun and course management. Unfortunately, the poor course conditions, price, and staff drove me away."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"I recently had the second tee time of the day as a single with another single ahead of me. There were literally 3 cars in the parking lot, but the staff insisted that I pair up with another group. I told them it was my birthday and I just wanted to play a quick round. The staff wouldn't budge saying they were fully booked and I'd just clog things up. Apparently solo golfers ahead of threesomes and foursomes slows the pace somehow? That's not how golf works."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"The other players didn't show up, so I played alone and finished the full 18 holes under par in 2 hours and 15 minutes. I decided that would be the last round I play at Gray Eagle. By the way, their definition of ""fully booked"" is 25 cars in the parking lot (including 10 people on the range/greens) at 10:30 on a Sunday."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"I have played this course 3 times this year and I’ve enjoyed playing it every time out. This morning I woke up before my tee time to call and ask how course conditions were. I did this prior to my tee time, since we had some unexpected rain today. They told me the course was fine over the phone so I made my way out to the course to attempt to get my round in. After playing the first 5 holes the weather didn’t hold up and the course became extremely sloppy and unplayable. The course was even a little sloppy from the first tee box so I was misinformed over the phone. After waiting at hole 6 for 30 minutes of a hard downpour the course was covered in puddles. We then drove to the clubhouse to find we were 1 of 3 cars left in the parking lot since the rain chased everyone off. We went in to get a rain check, but now we have to pay for 9 holes to get the other 9 holes free (that we already paid for when we booked the 18) via the rain check. I asked the gentleman working why I would have to purchase an additional 9 to get 9 and finish my round another day? He then said I was choosing to forgo my round and that the course was still playable. The city had just issued a flash flood warning yet the course was still playable? I explained to him that the greens had puddles and the ball was plugging every time your ball landed. I also asked if I could buy 18 and get a free 9 to play 27 that day? Again he said no. He did not want to hear it and walked to help another guest. This was very poor customer service and they have a very bad policy for rain checks. Even though I really enjoy playing the course, I will unfortunately not play this course every again."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"Perfect conditions to play on Monday 8/2 at 10am. Starter had us all go off on #10. First nine, was okay, had to wait on some tee boxes, but this is expected, and no long waits. However, at the turn, they had other groups starting their round on #1 as we made the turn. There were 2 new foursomes that just appeared on #1 in front of us. Then we waited about 5-10 minutes on EVERY hole. This turned a 3 1/2 round into 4 hours and 50 minutes. For the $55 price tag, this is unacceptable. Someone did not do their job on this one. One good note - the half-way house brats and burgers were great!!"
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"The course was in rough condition and was not a great value for the cost. I would not have cared as much if it had not been for the extremely aggravating carts. Any time you came within 10 feet of a tee box, body of water or green the cart would shut off completely and you would have to push it outside of range to start back up. For anyone who is not fit or older, I would not come here. We were not warned of this beforehand and saw multiple groups also having to push their carts to get them started again. Overall, an absolute pain to play here."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"Haven’t played here in a few years. Nice staff and the potential for this course is there for sure. Very scenic with diverse landscape and challenges so the layout makes it enjoyable. Nevertheless, I feel they charge too much given the poor conditions. Greens and tee boxes are in really rough shape - it even close to being decent. Many areas seem soggy or unkept. If you don’t know this course already good luck - there are several places with forks in the cart path and no signage. It would be very simple to buy a few signs to show people where to turn. Also they need to invest in waste baskets as most holes don’t have them installed. Finally, the carts have sensors to keep you on the path but there appear to be issues. For example, hole 13 is a par three and you cannot even leave the path yet the cart beeped at is the whole way while in the path. This happened elsewhere too."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"I always enjoy playing here, but the clubhouse is entirely too far from the rest of the course. Going back to refill your cooler, buy food or balls, or go to the bathroom at the turn is not a reasonable option at this course. Way too far. Always makes me want to sneak my own drinks onto the course which puts me in an uncomfortable position if i were caught. There is a small concession stand type building at the turn, but it is rarely ever open when i play. I would play here much more frequently if this weren’t an issue. Fantastic course otherwise. It is not possible to keep up the pace of play if you stop by the clubhouse at the turn. It is absolutely not an option if you are walking. I don’t know what the solution is, but it’s something that needs to be addressed for sure."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"My friend lives in South Indy and we live 2 hours SW, but we’re visiting family in Noblesville. I usually play there but we were wanting a good deal and it was between this Course and Pebble Brook and we texted each other that we would play there. Next thing I know I’m clicking on Grey Eagle. Since my friend hadn’t booked yet we decided to switch choices. Now I like this course better and will definitely go back."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"The course's land and scenery were great, however, the course was not in very good shape. Many tee boxes were torn up. The greens had numerous ball marks and other damage. The carts have some kind of monitoring device which shuts off the cart if you go someplace it does not want you to go, but there is no signage or any other means to tell where not to go. The course had not been mowed very recently so the rough (and even the fairways) were pretty tall. Course maintenance seems to be lacking."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"The course has potential, and even with some issues (with some tee boxes, a couple of greens), it's a good deal and the staff is great"
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"I've haven't played here in a few years because I remember how poor the conditions were. I used to play because of location and because of value. Nothing has changed, the course was poorly mowed, tee boxes were awful, and even though there was rain in the days prior they watered the heck out of the place. Greens had standing water, the fairways were puddle and the bunkers were ponds. How can they top $ for this course?"
Gray Eagle Golf Club,29989-gray-eagle-golf-club,I don’t typically write reviews but I feel ripped off after spending $60 to play here. Greens fees should be no more than $35 for a Saturday morning tee time given the condition of the course. Slowest greens east of the Mississippi.
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"I’m a 13 handicap from the white tees.10 from the senior twos. This is an excellent and challenging course. It is a very fair course. Best to keep your drives in the fairway even if you have to sacrifice some distance. Hole 4 is a par 5. Don’t get greedy on this hole, club down and take your time. Too easy to hit your ball in the woods right and left. Hole #15 can be tricky. Hit as close to the tree on the right as you can. I hit my drivers 220-240. I club down and hit a safe three wood. If you hit left you are going down a ravine into the woods. A slicers nightmare. The next hole #16 is a challenge. You have to hit your drive almost to the sand trap at the end of the fairway in order to have any chance of hitting the green on your second shot. Their is a beautiful double Sycamore tree guarding the green if your drive is short. As much as I like those Sycamores I’m praying lighting hits this one and opens up the approach to the green."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,My wife and I enjoyed....some parts of the course facilities not in great shape....still winter or early spring condition
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"Quirky (honestly a few terrible holes) course, cut through an upscale housing addition. Typical 90's penal design. Staff is great. Maintenance could be better, lots of crabgrass in rough and unkempt heather that eats golf balls. Greens are over watered and get tracked up easily. Huge driving range and practice area.Clubhouse looks like a cart shed that doesn't fit with the upscale area."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,Greens are 6-7 ft on the stimp meter. Did an early aeration a month ago on the front and it hasn't helped. Even in mid season these greens are painfully slow. The rest of the course is decent-good. I'm a senior playing whites and I'm on the second or tips on a few holes.They put all three tees in the same spot on several holes. Some bunkers are practically sandless as well.
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"The Gray Eagle layout is not bad. There are many nice holes including two especially challenging holes, among the best in the city. And props to the guy at the halfway house who was friendly and fast.But pace of play was slow, greens were shaggy, tees were more divots than grass and crabgrass is everywhere. One has to wonder how good this course would be if the owner just made an effort."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,The course was set up nicely and it was surprisingly wet ... but the greens were SUPER shaggy and slow. Need to be cut and rolled ASAP.
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"Played it yesterday and greens were in awful shape, like putting over potholes especially back nine wow! Looks like it’s been neglected for a year or so. Great layout and potential but tee boxes are mix of tall weeds and hard dirt spots. Disappointed especially for $48 ! Not worth $25."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,We played through golf now @ $47.50 each. The entire back nine greens and tee boxes were a wreck putting it nicely. Front nine tee boxes not great either. Like teeing off in the rough. I just couldn’t get over how awful the greens are .. divots is least of concerns. Our foursome was Very disappointed.
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"I’ve lived in a home on the course for years. And I’ve played the course many times. The biggest issue they have is the average golfer not caring about the shape they leave the course Divots ALL OVER the place, and the course seems to do NOTHIBG to take care. And there are NO signs directing cart traffic, especially away from the greens. So golfers routinely drive right up to the greens, right behind the greens and right through the wet areas of the course. Signage is ABSOLUTELY needed. Two more Negative things to mention. The tee boxes are the worst I’ve seen anywhere as for finding a level area to tee up. And last, the facilities are severely lacking. You can’t charge $60+ and not upgrade facilities soon.The layout? Spectacular. Only one BS hole...#13 par 3 at 99 yards downhill. I shouldn’t have to hit my sand wedge on a tee box.Put some $ into the course by first hiring a Superintendent who knows how to fix the poor areas."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"Have played this course several times over the last few years and its overall a good course. Today's round however was not one of my favorites. We played an early morning tee time in hopes to avoid the heat (that didnt work). No rain in the last 7 days, but the course was surprisingly soaked. Yes i can understand the morning dew and all that...but playing in the fairways with puddles of standing water...hitting from the fairway splashed mud and grit up in the air....and if you missed the fairway, you were likely to spend several minutes trying to locate your ball in ridiculously thick fescue, if you were able to find it at all. one other note was that the back nine greens had extremely large aeration marks...almost like a first timer was out there learning how to do it...the hole marks were literally bigger then then the golf pencil itself..making putting quite a challenge"
Gray Eagle Golf Club,29989-gray-eagle-golf-club,I have been playing this course for many years. This is the worst condition that it’s ever been in while also being the most expensive it’s ever been. Not a good correlation.
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"They never move the tee off locations on the tee box, greens are in terrible shape, and the course is just overall in rough shape."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"They have been plenty busy to be able to put some money back into the course, but looks as if they just refuse to. This is always a last resort course for me. Drive over to Arrowhead in Greenfield for a course twice as nice and half the cost."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,I have played the course several times a year for many years. Greens were in super shape. Rolling smoothly at good pace. Par 5’s are fun to play. A couple of quirky holes but overall a good layout with variety.
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"Went to club’s website, immediately saw online tee times, and assumed that’s how i was to register. It let me book my tee time, however I had to 1) pay in advance for all 4 of us (never do this a other courses), 2) looked for appropriate “rate”, only $45 for 18 was available (assumed they had changed their fees), and 3) charged me a $10 (approx) booking fee! Had to change to threesome - called the course, told me I had to call the booking company. Called booking - can’t talk to a person - instructed I had to modify online.....went online, didn’t have an account, so couldn’t modify. Called booking back - chose “made reservation on Course’s website” - told to go online, search for “chat” button at bottom right - could not find it. Created an account to modify reservation - didn’t have my registration listed, wouldn’t allow me to input the registration number. Read “if you have any questions, send email to xxxxxx” - sent email, immediately rejected as invalid email. Called the course, told “huh, thats odd, just talk to the people when you come in”, also asked, can I call in or do i have to use the registration system - told need to use online, thats were the best deals are. Came in and was treated very professionally - gave me rain check for 1 green fee - when I asked about Senior fee ($29 not $45online), was can’t do that online, only the full fee - contradicts statement that “best deals are online”! And was told, nothing they can do to refund that. So I paid $74 more than I should have (although they refunded one green fee) - disappointed to say the least. I like the course, although experiences over last few years are making it difficult to continue to support them. I’ll give them one more chance i guess with a rain check."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"NOTE: Just read that you can’t submit booking issues here - but I”m not going to another website - but as i was typing this another email came in from your course that asked for feedback - and said “ and don’t forget, our best rates are online” - that’s 100% false, only 1 rate was online, nothing offered for seniors. I’m sure you won’t post this, but you need the feedback."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,This course is about as average as they come. Lots of houses through the neighborhood. Pace of play was very slow- probably due to the holiday weekend.... they’re nicer courses in the area charging the same price...
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"Pleasantly surprised. The course is pretty challenging, and there's much more elevation than I would have expected. We walked, only to find out the course is not the best for that. Pretty spread out, and the ""clubhouse"" a very long walk from the starting tees. Disappointed that, at least this day, players didn't repair their ball marks on the greens. Not the course management's fault, as the greens were otherwise nice. Very few playing that day, so no pace of play issues. Hope to play here again, now that I know the layout, but price with a cart is significantly higher."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,Course was in good shape and pin placements were in tougher spots
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"Greens very receptive on approach shots,after that good luck very bumpy and tons of ball marks not fixed!!"
Gray Eagle Golf Club,29989-gray-eagle-golf-club,Course has gone down over the last few years. Great location...sad they’ve let it come to this.
Gray Eagle Golf Club,29989-gray-eagle-golf-club,Enjoyed the course except for pace of play. Men’s club started before our round and it took 4.5 hours to play.
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"The only downside is that it gets a lot of play do there are more divits on the tee boxes than I would like, but everything else is great."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"If you arent in good shape, get a cart. The distance between holes isnt much fun to walk of you're out of shape."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"What a wonderful course! The staff was accomodating. It was windy/wet for Indiana, but that is expected. The lay-out is great, and getting ready to get even better. They are planning a $2M upgrade."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,Course in good shape for late season playNo Aeration holes to worry about on greens
Gray Eagle Golf Club,29989-gray-eagle-golf-club,Great Value
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"Had not played this course for a few years. Really enjoyed it today, and it was in good condition. Will go back again."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,This was the first time playing this course. I found it difficult to navigate the course because the signage was minimal to nonexistent getting from hole to hole.The cart paths are so far away from the greens that in many cases you can't see them if you didn't drive up on them.It was a little windy and the course was wet from an over night rain that was evidently heavier than the staff was aware of.
Gray Eagle Golf Club,29989-gray-eagle-golf-club,Greens were in great shape and the only disappointment was the pace of play....it shouldn’t take 4:30 minutes to play this golf course and didn’t have anyone out moving the slow groups ahead of us along...
Gray Eagle Golf Club,29989-gray-eagle-golf-club,Very nice course that plays through some beautiful wooded areas. Pace was perfect for just 2 of us. We never waited on anybody and nobody ever had to wait on us. Some of the tee boxes were pretty chewed up but overall the whole course is amazing. Will definitely be back soon
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"Played a few months ago. Ok shape. This morning - great improvement! Course in great condition, grass green, grown in, greens in decent shape, just need aeration. Well done!! Keep it up!"
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"I was able to sneak out while the weather was nice after the frigid month we've had. I found the course to be saturated, which is to be expected after the melting snow and rain. But it is something to note in-season when we do have soaking rains - maybe let it dry out a few days before playing it. I plugged balls on 3 greens on the back, and most steps around the course produced water."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"But, it was January, and they were open, and in good shape even with the wetness and cold weather. Looks like they are updating the range as well, which has always been one of the best around. The course routes through a neighborhood and has some challenging holes if you spray, but it's not the hardest course around (or easiest to be fair)."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"The course has a nice layout running through a neighborhood, but the houses are never really close. It's in decent shape after the rain, though some of the greens have some small bare spots, and a few look like they may have a disease or something forming on them. All of the greens could've used a mow and/or a roll as they were slow - jam it at the middle from anywhere variety of slow. Fairways were in good shape and bounced huge, so some of the drives we thought were solid wound up bouncing through them. Course knowledge will help that in the future, but be aware of the subtle small lakes and doglegs around the course your first time through. Use the cart GPS to help around the course, and also to find the first tee since it's nowhere near the club house."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,The course also has a nice driving range and practice facility. All-in-all you could do a lot worse around here. I like it better than it's sister course Ironwood. Book on their website to save a few bucks since they use dynamic pricing.
Gray Eagle Golf Club,29989-gray-eagle-golf-club,Great people and great course. I played with my 6yr old who gets trained here. Very friendly.
Gray Eagle Golf Club,29989-gray-eagle-golf-club,My brother and I wanted to get out and play a new course to us on probably the last 'good weather' day of the Fall. We really enjoyed the colors as it is a beautiful course. We joined the pair following us on the back. Sure helps having local expertise on avoiding trouble! We had a great time and will definitely come back in the Spring!
Gray Eagle Golf Club,29989-gray-eagle-golf-club,Good weather and course conditions made for a good day of golf. Only headache was battling leaves on fairways.
Gray Eagle Golf Club,29989-gray-eagle-golf-club,We caught Gray EAgle on a very nice fall day --sunny and temperature in the 60's. The course is playing very well for this time of year. The greens were a little hard and would not hold and the putting surface very fast. But othrewise the course is in good shape and a good value
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"With such a nice layout, Gray Eagle could be an excellent venue. The problem is either course greens keepers or management don't seem to care. I've played this course nearly 50 times over the past 8 years, only because I live fairly close by. While the course shape is better this year than in the past 4-5, I'll bet it's more to do with our cooler/wetter summer than course management taking better care of the facility."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,The only reason I played yesterday was because of the GolfNow green fee of $19. It is not worth more than $20 on any given day. I shot a 93. The reasons are plentiful.
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"1. The greens do not roll true from hole to hole. There are numerous holes, marks, brown spots and Cicada Killer burrows on three holes on the back nine.2. The bunkers are not sand. They are dirt or hard pan. It is not a test of golf skill but luck to get out of them with a decent putt opportunity.3. The course uses little flags positioned up and down the pin to determine pin location. They also have a pin position number noted on each hole on the scorecard. The pin position number is not accurate. I suspect they select a pin position number for the day, but the greens maintenance team do not adhere to this when setting up the holes.4. Yardage markers are non-existent on the tee boxes and barely existent on each hole. Without a range finder or gps you will have no idea your distance on any shot.5. Tee boxes are shredded and uneven. Good luck finding an small area to place your tee let alone stand without being in a hole or on slanted ground."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"Although not a regular experience, one other thing happened yesterday that I am compelled to mention. I pre-paid for a 3-some at a great rate through GolfNow. It turned out that one of my 3 could not make it. I asked the man who checked me in to give this paid round to the next single who came in and ask him/her to join us if interested. While we were on the first tee getting warmed up a single showed up. I asked if he got his round for free. He said he did not. I believe Gray Eagle chose to charge him the regular rate rather than meet my request to increase some daily green fee take in. Rather unsporty if you ask me."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"I don't typically write reviews, and certainly not ones of this length. I only do so in hopes that the pro or management at Gray Eagle will see this and start to rethink their strategy to attract golfers. There are far too many courses in the area, and they're philosophy is not working."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"This course is great. Instead of telling you actual yardage they let you guess. What a cool feature. Who knows how far out you are, let's just hit a club and see what happens. No distance markers, always in terrible condition."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,We played Gray Eagle after significant rains. I felt the course and especially the greens were in tremendous shape. I typically don't provide reviews but Gray Eagle deserves accolades this time. We did play 18 and I did not have food so the review should be N/A in that regard. I shot 39-39 and I attribute that to great greens that rolled true and really great fairways that gave you nice lies almost 100% of the time. It was a Hot Deal at an exceptional price and the gentleman that set us up was very polite and welcoming. This was probably my best trip to Gray Eagle and one of the best playing locations all year.
Gray Eagle Golf Club,29989-gray-eagle-golf-club,Played twighlight and had no pressure on pace. Fun quick outing.
Gray Eagle Golf Club,29989-gray-eagle-golf-club,There are a lot of courses in the Hamilton County area. I play this one about once every few years. It has some challenging holes. The downside is what they charge for green fees. A little pricey for what you get. It is strictly location driven.
Gray Eagle Golf Club,29989-gray-eagle-golf-club,First time playing Grey Eagle and we really enjoyed it. The course was in great shape and the staff was very friendly. Great mix of holes and fun to play.
Gray Eagle Golf Club,29989-gray-eagle-golf-club,The crew at Grey Eagle did a great job getting the course ready to play. Although all the bunkers were water hazards the rest of the course was in great shape.
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"I felt I got a great value for the money and didn't have to wait on any hole. Cart path only made play a little slower, especially because you can't see the fairway well from the path on many holes...which is tough for club slection."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,Great day overall.
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"I booked a last minute tee-time for 2:20 p.m. I thought I was getting there with 10 minutes to spare to meet my boss - until I discovered GolfNow's GPS was taking me to Ironwood!! : ( By the time I got to Gray Eagle (about 10 minutes away) my boss had already called asking where I was, we didn't tee off until 2:40 p.m. and wound up bunching up with the next two singles behind us who both joined us for a foursome."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,Course was well maintained from tee box to greens. Nice layout and had enjoyable afternoon in a round lasting less than 3 and 1/2 hours.
Gray Eagle Golf Club,29989-gray-eagle-golf-club,Course is routed through a housing development. Tee boxes were in rough shape and the greens had lots of unrepaired ball marks. Too few porta-potties and no beverage service on the course other than a couple of water kegs.
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"The course was wet which means not much roll on fairways.If you play on this course in wet conditions its best to tee up onetee closer or you will have long irons or woods on some of thelonger par 4,s.the pace of play was slow but did improve on backgreens have a lot of ball marks which makes putting a challenge.For that reason i probably will not return.It was a great valuethru golfnow"
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"Quite a variety to the course layout. Each hole very unique. Some distances between clubhouse to first tee, returning to clubhouse between 9th and 10th holes, and between some of the holes lends to necessitating cart usage. Also a variety of difficulty to the holes. Some play easy and short, others are lengthy distances, narrower, and more challenging.All in all, I like the course...but could use 1 or 2 permanent restrooms to replace the port-a-potties."
